Address,City,State,Postal Code,Price,Bedrooms,Bathrooms,Parking Spaces,Description,Latitude,Longitude,Image URL,Search Keywords
"90 Cuttriss Rd, Werribee South VIC 3030, Australia",Victoria,VIC,3030,$1063K,1,1,2,Beautiful residential property located in the heart of Victoria.,-37.964469,144.672512,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.964469,144.672512&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '90', '3030', '1 beds', '1 baths']"
"81 Wellington Rd, Wandin North VIC 3139, Australia",Victoria,VIC,3139,$908K,4,2,3,Beautiful residential property located in the heart of Victoria.,-37.794219,145.424334,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.794219,145.424334&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '81', '3139', '4 beds', '2 baths']"
"96 Oconnell Ave, Toolern Vale VIC 3337, Australia",Victoria,VIC,3337,$903K,1,1,1,Beautiful residential property located in the heart of Victoria.,-37.606374,144.606865,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.606374,144.606865&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '96', '3337', '1 beds', '1 baths']"
"33 Beauty Gully Rd, Warrandyte VIC 3113, Australia",Victoria,VIC,3113,$1058K,1,1,1,Beautiful residential property located in the heart of Victoria.,-37.758086,145.211229,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.758086,145.211229&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '33', '3113', '1 beds', '1 baths']"
"315 Ironbark Rd, Yarrambat VIC 3091, Australia",Victoria,VIC,3091,$745K,2,1,3,Beautiful residential property located in the heart of Victoria.,-37.646339,145.145022,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.646339,145.145022&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '315', '3091', '2 beds', '1 baths']"
"12 Halls Track, Kallista VIC 3791, Australia",Victoria,VIC,3791,$675K,4,1,3,Beautiful residential property located in the heart of Victoria.,-37.886188,145.37467,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.886188,145.37467&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '12', '3791', '4 beds', '1 baths']"
"302 Tucker Rd, Ormond VIC 3204, Australia",Victoria,VIC,3204,$1162K,2,2,2,Beautiful residential property located in the heart of Victoria.,-37.907312,145.053238,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.907312,145.053238&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '302', '3204', '2 beds', '2 baths']"
"18 Childe Harold Rd, Gisborne VIC 3437, Australia",Victoria,VIC,3437,$1098K,5,3,1,Beautiful residential property located in the heart of Victoria.,-37.503461,144.604354,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.503461,144.604354&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '18', '3437', '5 beds', '3 baths']"
"4 Olea Ct, Mill Park VIC 3082, Australia",Victoria,VIC,3082,$647K,2,3,3,Beautiful residential property located in the heart of Victoria.,-37.667974,145.073332,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.667974,145.073332&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '4', '3082', '2 beds', '3 baths']"
"410 Ochiltrees Rd, Rochford VIC 3442, Australia",Victoria,VIC,3442,$688K,3,2,2,Beautiful residential property located in the heart of Victoria.,-37.315643,144.689527,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.315643,144.689527&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '410', '3442', '3 beds', '2 baths']"
"2165A Plenty Rd, Yan Yean VIC 3755, Australia",Victoria,VIC,3755,$795K,2,3,2,Beautiful residential property located in the heart of Victoria.,-37.539573,145.111834,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.539573,145.111834&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '2165a', '3755', '2 beds', '3 baths']"
"75 Baker Rd, Harkaway VIC 3806, Australia",Victoria,VIC,3806,$928K,2,1,1,Beautiful residential property located in the heart of Victoria.,-38.005742,145.346657,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.005742,145.346657&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '75', '3806', '2 beds', '1 baths']"
"131E Pomaderris Dr, Mernda VIC 3754, Australia",Victoria,VIC,3754,$489K,2,3,2,Beautiful residential property located in the heart of Victoria.,-37.603777,145.093318,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.603777,145.093318&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '131e', '3754', '2 beds', '3 baths']"
"12B Shearwater Cres, Maribyrnong VIC 3032, Australia",Victoria,VIC,3032,$798K,5,2,1,Beautiful residential property located in the heart of Victoria.,-37.788922,144.897969,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.788922,144.897969&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '12b', '3032', '5 beds', '2 baths']"
"710 Old Melbourne Rd, Little River VIC 3211, Australia",Victoria,VIC,3211,$795K,2,3,2,Beautiful residential property located in the heart of Victoria.,-37.983465,144.500439,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.983465,144.500439&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '710', '3211', '2 beds', '3 baths']"
"1046 Wellington Rd, Narre Warren East VIC 3804, Australia",Victoria,VIC,3804,$921K,1,1,2,Beautiful residential property located in the heart of Victoria.,-37.952436,145.336783,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.952436,145.336783&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '1046', '3804', '1 beds', '1 baths']"
"100D Wilton Vale Rd, South Morang VIC 3752, Australia",Victoria,VIC,3752,$985K,2,2,3,Beautiful residential property located in the heart of Victoria.,-37.624761,145.103598,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.624761,145.103598&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '100d', '3752', '2 beds', '2 baths']"
"2677 Gisborne Rd, Merrimu VIC 3340, Australia",Victoria,VIC,3340,$563K,2,1,2,Beautiful residential property located in the heart of Victoria.,-37.64151,144.464605,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.64151,144.464605&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '2677', '3340', '2 beds', '1 baths']"
"1427 C324, Newham VIC 3442, Australia",Victoria,VIC,3442,$390K,5,2,1,Beautiful residential property located in the heart of Victoria.,-37.324317,144.590224,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.324317,144.590224&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '1427', '3442', '5 beds', '2 baths']"
"565R McClelland Dr, Langwarrin VIC 3910, Australia",Victoria,VIC,3910,$926K,1,3,2,Beautiful residential property located in the heart of Victoria.,-38.161539,145.168406,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.161539,145.168406&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '565r', '3910', '1 beds', '3 baths']"
"25 Letcon Dr, Bangholme VIC 3175, Australia",Victoria,VIC,3175,$1144K,3,2,1,Beautiful residential property located in the heart of Victoria.,-38.040659,145.197031,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.040659,145.197031&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '25', '3175', '3 beds', '2 baths']"
"84 Westleigh Dr, Werribee VIC 3030, Australia",Victoria,VIC,3030,$1041K,5,2,1,Beautiful residential property located in the heart of Victoria.,-37.911953,144.632907,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.911953,144.632907&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '84', '3030', '5 beds', '2 baths']"
"28 Folkestone Cres, Springvale South VIC 3172, Australia",Victoria,VIC,3172,$704K,4,1,2,Beautiful residential property located in the heart of Victoria.,-37.965783,145.143855,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.965783,145.143855&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '28', '3172', '4 beds', '1 baths']"
"4 Turner Rd, Highett VIC 3190, Australia",Victoria,VIC,3190,$915K,4,1,1,Beautiful residential property located in the heart of Victoria.,-37.951651,145.048924,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.951651,145.048924&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '4', '3190', '4 beds', '1 baths']"
"32 Sandgate Rd, Blackburn South VIC 3130, Australia",Victoria,VIC,3130,$638K,2,3,2,Beautiful residential property located in the heart of Victoria.,-37.83859,145.14673,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.83859,145.14673&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '32', '3130', '2 beds', '3 baths']"
"32 Hillcrest Dr, Langwarrin VIC 3910, Australia",Victoria,VIC,3910,$829K,5,1,2,Beautiful residential property located in the heart of Victoria.,-38.161509,145.211582,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.161509,145.211582&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '32', '3910', '5 beds', '1 baths']"
"109 Willeys Rd, Macedon VIC 3440, Australia",Victoria,VIC,3440,$460K,2,2,1,Beautiful residential property located in the heart of Victoria.,-37.408825,144.538564,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.408825,144.538564&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '109', '3440', '2 beds', '2 baths']"
"49 Pickett St, Dandenong VIC 3175, Australia",Victoria,VIC,3175,$468K,1,1,3,Beautiful residential property located in the heart of Victoria.,-37.984221,145.207811,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.984221,145.207811&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '49', '3175', '1 beds', '1 baths']"
"64 The Skyline, Sunbury VIC 3429, Australia",Victoria,VIC,3429,$584K,5,3,1,Beautiful residential property located in the heart of Victoria.,-37.565905,144.748277,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.565905,144.748277&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '64', '3429', '5 beds', '3 baths']"
"14 Seaview Rd, Tyabb VIC 3913, Australia",Victoria,VIC,3913,$504K,5,2,3,Beautiful residential property located in the heart of Victoria.,-38.251616,145.173724,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.251616,145.173724&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '14', '3913', '5 beds', '2 baths']"
"61 Robertson Dr, Newham VIC 3442, Australia",Victoria,VIC,3442,$840K,3,3,2,Beautiful residential property located in the heart of Victoria.,-37.313852,144.586574,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.313852,144.586574&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '61', '3442', '3 beds', '3 baths']"
"17 Caledonia Cres, Mulgrave VIC 3170, Australia",Victoria,VIC,3170,$922K,2,3,2,Beautiful residential property located in the heart of Victoria.,-37.930624,145.160789,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.930624,145.160789&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '17', '3170', '2 beds', '3 baths']"
"13 Braddon Ct, Hillside VIC 3037, Australia",Victoria,VIC,3037,$338K,3,2,2,Beautiful residential property located in the heart of Victoria.,-37.692025,144.75418,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.692025,144.75418&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '13', '3037', '3 beds', '2 baths']"
"220 Alma Rd, Panton Hill VIC 3759, Australia",Victoria,VIC,3759,$921K,3,3,3,Beautiful residential property located in the heart of Victoria.,-37.662533,145.252449,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.662533,145.252449&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '220', '3759', '3 beds', '3 baths']"
"110 Summerhill Rd, Glen Iris VIC 3146, Australia",Victoria,VIC,3146,$1097K,4,1,1,Beautiful residential property located in the heart of Victoria.,-37.858514,145.075109,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.858514,145.075109&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '110', '3146', '4 beds', '1 baths']"
"96 The Blvd, Aberfeldie VIC 3040, Australia",Victoria,VIC,3040,$524K,3,1,2,Beautiful residential property located in the heart of Victoria.,-37.764533,144.896355,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.764533,144.896355&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '96', '3040', '3 beds', '1 baths']"
"64 Jeffrey Dr, Ringwood VIC 3134, Australia",Victoria,VIC,3134,$813K,5,1,2,Beautiful residential property located in the heart of Victoria.,-37.798896,145.24816,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.798896,145.24816&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '64', '3134', '5 beds', '1 baths']"
"4 Murray St, Melton South VIC 3338, Australia",Victoria,VIC,3338,$486K,2,2,1,Beautiful residential property located in the heart of Victoria.,-37.710255,144.571305,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.710255,144.571305&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '4', '3338', '2 beds', '2 baths']"
"320 Old Emerald Rd, Monbulk VIC 3793, Australia",Victoria,VIC,3793,$581K,5,1,3,Beautiful residential property located in the heart of Victoria.,-37.881941,145.432817,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.881941,145.432817&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '320', '3793', '5 beds', '1 baths']"
"5 Kiewa Cl, Croydon Hills VIC 3136, Australia",Victoria,VIC,3136,$1049K,2,1,1,Beautiful residential property located in the heart of Victoria.,-37.775702,145.274489,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.775702,145.274489&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '5', '3136', '2 beds', '1 baths']"
"336 Albert Rd Service Rd, South Melbourne VIC 3205, Australia",Victoria,VIC,3205,$952K,4,1,3,Beautiful residential property located in the heart of Victoria.,-37.839756,144.962016,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.839756,144.962016&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '336', '3205', '4 beds', '1 baths']"
"57 Oronsay Cres, Diamond Creek VIC 3089, Australia",Victoria,VIC,3089,$468K,1,3,3,Beautiful residential property located in the heart of Victoria.,-37.68443,145.148655,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.68443,145.148655&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '57', '3089', '1 beds', '3 baths']"
"315 Racecourse Rd, Sunbury VIC 3429, Australia",Victoria,VIC,3429,$511K,3,3,2,Beautiful residential property located in the heart of Victoria.,-37.552479,144.732418,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.552479,144.732418&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '315', '3429', '3 beds', '3 baths']"
"714 Christies Rd, Ravenhall VIC 3023, Australia",Victoria,VIC,3023,$1119K,3,2,1,Beautiful residential property located in the heart of Victoria.,-37.789237,144.734322,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.789237,144.734322&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '714', '3023', '3 beds', '2 baths']"
"465 Wildwood Rd, Wildwood VIC 3429, Australia",Victoria,VIC,3429,$820K,2,3,1,Beautiful residential property located in the heart of Victoria.,-37.600852,144.800083,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.600852,144.800083&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '465', '3429', '2 beds', '3 baths']"
"11 Taunton St, Doncaster East VIC 3109, Australia",Victoria,VIC,3109,$363K,5,3,1,Beautiful residential property located in the heart of Victoria.,-37.776597,145.157136,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.776597,145.157136&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '11', '3109', '5 beds', '3 baths']"
"129 Altezze Dr, Truganina VIC 3029, Australia",Victoria,VIC,3029,$401K,1,2,1,Beautiful residential property located in the heart of Victoria.,-37.756795,144.680186,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.756795,144.680186&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '129', '3029', '1 beds', '2 baths']"
"379 Nepean Hwy, Mount Martha VIC 3934, Australia",Victoria,VIC,3934,$745K,1,3,1,Beautiful residential property located in the heart of Victoria.,-38.275527,145.032828,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.275527,145.032828&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '379', '3934', '1 beds', '3 baths']"
"3 Red Gum Rd, Oaklands Junction VIC 3063, Australia",Victoria,VIC,3063,$923K,5,2,2,Beautiful residential property located in the heart of Victoria.,-37.535587,144.837523,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.535587,144.837523&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '3', '3063', '5 beds', '2 baths']"
"15 Ostia Ct, Thomastown VIC 3074, Australia",Victoria,VIC,3074,$307K,1,1,2,Beautiful residential property located in the heart of Victoria.,-37.679178,144.986129,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.679178,144.986129&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '15', '3074', '1 beds', '1 baths']"
"49 Agora Blvd, Ferntree Gully VIC 3156, Australia",Victoria,VIC,3156,$718K,4,2,1,Beautiful residential property located in the heart of Victoria.,-37.869447,145.275393,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.869447,145.275393&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '49', '3156', '4 beds', '2 baths']"
"140 Tooradin Station Rd, Tooradin VIC 3980, Australia",Victoria,VIC,3980,$371K,1,2,3,Beautiful residential property located in the heart of Victoria.,-38.201363,145.386148,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.201363,145.386148&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '140', '3980', '1 beds', '2 baths']"
"1145 Ballarat Rd, Ravenhall VIC 3023, Australia",Victoria,VIC,3023,$392K,4,1,2,Beautiful residential property located in the heart of Victoria.,-37.757683,144.740819,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.757683,144.740819&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '1145', '3023', '4 beds', '1 baths']"
